#format table ## [WaveView Analyzer] saved 23:38:22 Fri Jan  2 2015
TIME ,v(fgnd):ptubes=1 ,v(fgnd):ptubes=2 ,v(fgnd):ptubes=3 ,v(fgnd):ptubes=4 ,v(fgnd):ptubes=5 ,v(fgnd):ptubes=6 ,v(fgnd):ptubes=7 ,v(fgnd):ptubes=8 ,v(fgnd):ptubes=9 ,v(fgnd):ptubes=10 ,v(fgnd):ptubes=11 ,v(fgnd):ptubes=12 ,v(fgnd):ptubes=13 ,v(fgnd):ptubes=14 ,v(fgnd):ptubes=15 ,v(fgnd):ptubes=16 ,v(fgnd):ptubes=17 ,v(fgnd):ptubes=18 ,v(fgnd):ptubes=19 ,v(fgnd):ptubes=20 ,v(fgnd):ptubes=21 ,v(fgnd):ptubes=22 ,v(fgnd):ptubes=23 ,v(fgnd):ptubes=24 ,v(fgnd):ptubes=25 ,v(fgnd):ptubes=26 ,v(fgnd):ptubes=27 ,v(fgnd):ptubes=28 ,v(fgnd):ptubes=29 ,v(fgnd):ptubes=30 ,v(fgnd):ptubes=31 ,v(fgnd):ptubes=32 ,v(fgnd):ptubes=33 ,v(fgnd):ptubes=34 ,v(fgnd):ptubes=35 ,v(fgnd):ptubes=36 ,v(fgnd):ptubes=37 ,v(fgnd):ptubes=38 ,v(fgnd):ptubes=39 ,v(fgnd):ptubes=40 ,v(fgnd):ptubes=41 ,v(fgnd):ptubes=42 ,v(fgnd):ptubes=43 ,v(fgnd):ptubes=44 ,v(fgnd):ptubes=45 ,v(fgnd):ptubes=46 ,v(fgnd):ptubes=47 ,v(fgnd):ptubes=48 ,v(fgnd):ptubes=49 ,v(fgnd):ptubes=50 
 3.4190595E-11 , 4.7550731E-01 , 4.3754993E-01 , 4.4160011E-01 , 4.4700331E-01 , 4.4263331E-01 , 4.3114735E-01 , 4.2269354E-01 , 4.2455096E-01 , 4.1874681E-01 , 4.0873580E-01 , 4.0770454E-01 , 3.9948030E-01 , 3.9991197E-01 , 3.9548677E-01 , 3.9507249E-01 , 3.9695759E-01 , 3.9454131E-01 , 3.9269445E-01 , 3.9119788E-01 , 3.8952086E-01 , 3.8818792E-01 , 3.8755726E-01 , 3.8764969E-01 , 3.8714129E-01 , 3.8596753E-01 , 3.8567225E-01 , 3.8581565E-01 , 3.8517890E-01 , 3.8509521E-01 , 3.8541244E-01 , 3.8552545E-01 , 3.8538027E-01 , 3.8516820E-01 , 3.8497467E-01 , 3.8461073E-01 , 3.8440187E-01 , 3.8421614E-01 , 3.8404402E-01 , 3.8390929E-01 , 3.8377239E-01 , 3.8394090E-01 , 3.8391207E-01 , 3.8320916E-01 , 3.8189703E-01 , 3.8266234E-01 , 3.8280649E-01 , 3.8263846E-01 , 3.8248120E-01 , 3.8234154E-01 , 3.8217577E-01 
 3.4193537E-11 , 4.7553640E-01 , 4.3758122E-01 , 4.4166155E-01 , 4.4705077E-01 , 4.4266498E-01 , 4.3115959E-01 , 4.2270884E-01 , 4.2456568E-01 , 4.1875828E-01 , 4.0876116E-01 , 4.0773564E-01 , 3.9951541E-01 , 3.9994812E-01 , 3.9552409E-01 , 3.9511666E-01 , 3.9699906E-01 , 3.9458612E-01 , 3.9274255E-01 , 3.9124735E-01 , 3.8957339E-01 , 3.8824534E-01 , 3.8761609E-01 , 3.8770668E-01 , 3.8719930E-01 , 3.8603107E-01 , 3.8573715E-01 , 3.8588052E-01 , 3.8524765E-01 , 3.8515658E-01 , 3.8547595E-01 , 3.8559125E-01 , 3.8544708E-01 , 3.8523519E-01 , 3.8504182E-01 , 3.8467832E-01 , 3.8446978E-01 , 3.8428430E-01 , 3.8411533E-01 , 3.8398140E-01 , 3.8384599E-01 , 3.8401322E-01 , 3.8398588E-01 , 3.8328587E-01 , 3.8196744E-01 , 3.8273296E-01 , 3.8287762E-01 , 3.8270992E-01 , 3.8255302E-01 , 3.8241373E-01 , 3.8224832E-01 
 3.4200798E-11 , 4.7560821E-01 , 4.3765846E-01 , 4.4181320E-01 , 4.4716792E-01 , 4.4270009E-01 , 4.3118981E-01 , 4.2274660E-01 , 4.2460202E-01 , 4.1878659E-01 , 4.0882376E-01 , 4.0781237E-01 , 3.9960205E-01 , 4.0003734E-01 , 3.9561618E-01 , 3.9522568E-01 , 3.9710140E-01 , 3.9469672E-01 , 3.9286126E-01 , 3.9136945E-01 , 3.8970303E-01 , 3.8838709E-01 , 3.8776128E-01 , 3.8784733E-01 , 3.8734248E-01 , 3.8618791E-01 , 3.8589732E-01 , 3.8604063E-01 , 3.8541735E-01 , 3.8530806E-01 , 3.8563270E-01 , 3.8575368E-01 , 3.8561199E-01 , 3.8540056E-01 , 3.8520755E-01 , 3.8484514E-01 , 3.8463741E-01 , 3.8445250E-01 , 3.8429132E-01 , 3.8415936E-01 , 3.8402763E-01 , 3.8419173E-01 , 3.8416806E-01 , 3.8347521E-01 , 3.8214123E-01 , 3.8290729E-01 , 3.8305319E-01 , 3.8288630E-01 , 3.8273027E-01 , 3.8259190E-01 , 3.8242739E-01 
 3.4230657E-11 , 4.7590349E-01 , 4.3797603E-01 , 4.4243676E-01 , 4.4764960E-01 , 4.4284443E-01 , 4.3131405E-01 , 4.2290187E-01 , 4.2475144E-01 , 4.1900010E-01 , 4.0908113E-01 , 4.0812791E-01 , 3.9995832E-01 , 4.0040418E-01 , 3.9599483E-01 , 3.9567392E-01 , 3.9752219E-01 , 3.9515151E-01 , 3.9334940E-01 , 3.9187149E-01 , 3.9023608E-01 , 3.8896991E-01 , 3.8835827E-01 , 3.8842564E-01 , 3.8793120E-01 , 3.8683277E-01 , 3.8655590E-01 , 3.8669894E-01 , 3.8611511E-01 , 3.8593088E-01 , 3.8627721E-01 , 3.8642155E-01 , 3.8629004E-01 , 3.8608050E-01 , 3.8588902E-01 , 3.8553107E-01 , 3.8532664E-01 , 3.8514414E-01 , 3.8501498E-01 , 3.8489111E-01 , 3.8477452E-01 , 3.8492574E-01 , 3.8491717E-01 , 3.8425374E-01 , 3.8285580E-01 , 3.8362407E-01 , 3.8377507E-01 , 3.8361155E-01 , 3.8345908E-01 , 3.8332449E-01 , 3.8316368E-01 
 3.4288187E-11 , 4.7647243E-01 , 4.3858792E-01 , 4.4363822E-01 , 4.4857770E-01 , 4.4312255E-01 , 4.3155344E-01 , 4.2320104E-01 , 4.2503932E-01 , 4.1941151E-01 , 4.0957704E-01 , 4.0873587E-01 , 4.0064478E-01 , 4.0111102E-01 , 3.9672443E-01 , 3.9653761E-01 , 3.9833299E-01 , 3.9602779E-01 , 3.9428994E-01 , 3.9283882E-01 , 3.9126317E-01 , 3.9009289E-01 , 3.8950856E-01 , 3.8953994E-01 , 3.8906554E-01 , 3.8807530E-01 , 3.8782487E-01 , 3.8796738E-01 , 3.8745956E-01 , 3.8713094E-01 , 3.8751905E-01 , 3.8770839E-01 , 3.8759652E-01 , 3.8738661E-01 , 3.8720206E-01 , 3.8685271E-01 , 3.8665464E-01 , 3.8647678E-01 , 3.8640931E-01 , 3.8630104E-01 , 3.8621361E-01 , 3.8634001E-01 , 3.8636055E-01 , 3.8575380E-01 , 3.8423263E-01 , 3.8500515E-01 , 3.8516600E-01 , 3.8500896E-01 , 3.8486337E-01 , 3.8473603E-01 , 3.8458235E-01 
 3.4299029E-11 , 4.7657965E-01 , 4.3870324E-01 , 4.4386464E-01 , 4.4875260E-01 , 4.4317497E-01 , 4.3159856E-01 , 4.2325742E-01 , 4.2509358E-01 , 4.1948904E-01 , 4.0967049E-01 , 4.0885045E-01 , 4.0077414E-01 , 4.0124423E-01 , 3.9686192E-01 , 3.9670037E-01 , 3.9848579E-01 , 3.9619294E-01 , 3.9446719E-01 , 3.9302112E-01 , 3.9145673E-01 , 3.9030453E-01 , 3.8972534E-01 , 3.8974994E-01 , 3.8927931E-01 , 3.8830947E-01 , 3.8806401E-01 , 3.8820643E-01 , 3.8771293E-01 , 3.8735710E-01 , 3.8775308E-01 , 3.8795091E-01 , 3.8784273E-01 , 3.8763276E-01 , 3.8744951E-01 , 3.8710178E-01 , 3.8690491E-01 , 3.8672793E-01 , 3.8667208E-01 , 3.8655295E-01 , 3.8648482E-01 , 3.8660654E-01 , 3.8663256E-01 , 3.8603650E-01 , 3.8449210E-01 , 3.8526543E-01 , 3.8542813E-01 , 3.8527231E-01 , 3.8512801E-01 , 3.8500205E-01 , 3.8484971E-01 
 3.4304868E-11 , 4.7663739E-01 , 4.3876534E-01 , 4.4398659E-01 , 4.4884680E-01 , 4.4320320E-01 , 4.3162286E-01 , 4.2328779E-01 , 4.2512280E-01 , 4.1953079E-01 , 4.0972083E-01 , 4.0891216E-01 , 4.0084382E-01 , 4.0131597E-01 , 3.9693597E-01 , 3.9678803E-01 , 3.9856808E-01 , 3.9628188E-01 , 3.9456265E-01 , 3.9311930E-01 , 3.9156097E-01 , 3.9041850E-01 , 3.8984209E-01 , 3.8986304E-01 , 3.8939444E-01 , 3.8843558E-01 , 3.8819281E-01 , 3.8833517E-01 , 3.8784939E-01 , 3.8747890E-01 , 3.8787912E-01 , 3.8808152E-01 , 3.8797534E-01 , 3.8776532E-01 , 3.8758277E-01 , 3.8723592E-01 , 3.8703970E-01 , 3.8686319E-01 , 3.8680667E-01 , 3.8668863E-01 , 3.8663088E-01 , 3.8675008E-01 , 3.8677906E-01 , 3.8618875E-01 , 3.8463184E-01 , 3.8540560E-01 , 3.8556931E-01 , 3.8541414E-01 , 3.8527054E-01 , 3.8514531E-01 , 3.8499369E-01 
 3.4318690E-11 , 4.7677409E-01 , 4.3891236E-01 , 4.4427525E-01 , 4.4906979E-01 , 4.4327002E-01 , 4.3168037E-01 , 4.2335967E-01 , 4.2519197E-01 , 4.1962964E-01 , 4.0983997E-01 , 4.0905823E-01 , 4.0100874E-01 , 4.0148580E-01 , 3.9711127E-01 , 3.9699554E-01 , 3.9876288E-01 , 3.9649241E-01 , 3.9478862E-01 , 3.9335171E-01 , 3.9180774E-01 , 3.9068831E-01 , 3.9011846E-01 , 3.9013076E-01 , 3.8966698E-01 , 3.8873411E-01 , 3.8849769E-01 , 3.8863993E-01 , 3.8817241E-01 , 3.8776723E-01 , 3.8817749E-01 , 3.8839069E-01 , 3.8829122E-01 , 3.8807913E-01 , 3.8789825E-01 , 3.8755346E-01 , 3.8735877E-01 , 3.8718337E-01 , 3.8712526E-01 , 3.8700979E-01 , 3.8697664E-01 , 3.8708988E-01 , 3.8712584E-01 , 3.8654916E-01 , 3.8496264E-01 , 3.8573742E-01 , 3.8590349E-01 , 3.8574988E-01 , 3.8560793E-01 , 3.8548445E-01 , 3.8533455E-01 
 3.4336332E-11 , 4.7694856E-01 , 4.3910000E-01 , 4.4464369E-01 , 4.4935439E-01 , 4.4335531E-01 , 4.3175378E-01 , 4.2345141E-01 , 4.2528025E-01 , 4.1975580E-01 , 4.0999205E-01 , 4.0924466E-01 , 4.0121925E-01 , 4.0170255E-01 , 3.9737287E-01 , 3.9726040E-01 , 3.9901152E-01 , 3.9676113E-01 , 3.9507705E-01 , 3.9364835E-01 , 3.9212271E-01 , 3.9103268E-01 , 3.9047120E-01 , 3.9047247E-01 , 3.9001484E-01 , 3.8911514E-01 , 3.8888683E-01 , 3.8902891E-01 , 3.8858469E-01 , 3.8813524E-01 , 3.8855831E-01 , 3.8878532E-01 , 3.8869441E-01 , 3.8847966E-01 , 3.8830090E-01 , 3.8795876E-01 , 3.8776601E-01 , 3.8759203E-01 , 3.8753191E-01 , 3.8741970E-01 , 3.8741795E-01 , 3.8752358E-01 , 3.8756847E-01 , 3.8700916E-01 , 3.8538486E-01 , 3.8616095E-01 , 3.8633003E-01 , 3.8617841E-01 , 3.8603857E-01 , 3.8591731E-01 , 3.8576959E-01 
 3.4339503E-11 , 4.7697992E-01 , 4.3913373E-01 , 4.4470992E-01 , 4.4940555E-01 , 4.4337064E-01 , 4.3176849E-01 , 4.2346790E-01 , 4.2529612E-01 , 4.1977847E-01 , 4.1001938E-01 , 4.0927817E-01 , 4.0125709E-01 , 4.0174151E-01 , 3.9741989E-01 , 3.9730800E-01 , 3.9905621E-01 , 3.9680943E-01 , 3.9512889E-01 , 3.9370167E-01 , 3.9217932E-01 , 3.9109458E-01 , 3.9053460E-01 , 3.9053389E-01 , 3.9007736E-01 , 3.8918363E-01 , 3.8895677E-01 , 3.8909882E-01 , 3.8865880E-01 , 3.8820138E-01 , 3.8862676E-01 , 3.8885625E-01 , 3.8876688E-01 , 3.8855165E-01 , 3.8837328E-01 , 3.8803160E-01 , 3.8783921E-01 , 3.8766549E-01 , 3.8760500E-01 , 3.8749338E-01 , 3.8749727E-01 , 3.8760153E-01 , 3.8764802E-01 , 3.8709184E-01 , 3.8546075E-01 , 3.8623707E-01 , 3.8640670E-01 , 3.8625544E-01 , 3.8611597E-01 , 3.8599512E-01 , 3.8584779E-01 
 3.4341387E-11 , 4.7699855E-01 , 4.3915376E-01 , 4.4474926E-01 , 4.4942014E-01 , 4.4337974E-01 , 4.3177723E-01 , 4.2347770E-01 , 4.2530555E-01 , 4.1979195E-01 , 4.1003562E-01 , 4.0929808E-01 , 4.0127957E-01 , 4.0176466E-01 , 3.9744782E-01 , 3.9733629E-01 , 3.9908276E-01 , 3.9683813E-01 , 3.9515969E-01 , 3.9373334E-01 , 3.9221295E-01 , 3.9113136E-01 , 3.9057227E-01 , 3.9057038E-01 , 3.9011451E-01 , 3.8922432E-01 , 3.8899833E-01 , 3.8914036E-01 , 3.8870282E-01 , 3.8824068E-01 , 3.8866742E-01 , 3.8889839E-01 , 3.8880994E-01 , 3.8859442E-01 , 3.8841627E-01 , 3.8807488E-01 , 3.8788270E-01 , 3.8770913E-01 , 3.8764842E-01 , 3.8753715E-01 , 3.8754439E-01 , 3.8764785E-01 , 3.8769529E-01 , 3.8714097E-01 , 3.8550584E-01 , 3.8628230E-01 , 3.8645225E-01 , 3.8630120E-01 , 3.8616196E-01 , 3.8604134E-01 , 3.8589425E-01 
 3.4356407E-11 , 4.7714708E-01 , 4.3931351E-01 , 4.4506292E-01 , 4.4953644E-01 , 4.4345235E-01 , 4.3184688E-01 , 4.2355580E-01 , 4.2538070E-01 , 4.1989935E-01 , 4.1016508E-01 , 4.0945680E-01 , 4.0145878E-01 , 4.0194919E-01 , 3.9767053E-01 , 3.9756176E-01 , 3.9929443E-01 , 3.9706689E-01 , 3.9540523E-01 , 3.9398588E-01 , 3.9248109E-01 , 3.9142453E-01 , 3.9087257E-01 , 3.9086128E-01 , 3.9041064E-01 , 3.8954870E-01 , 3.8932961E-01 , 3.8947151E-01 , 3.8905381E-01 , 3.8855398E-01 , 3.8899162E-01 , 3.8923434E-01 , 3.8915318E-01 , 3.8893540E-01 , 3.8875906E-01 , 3.8841992E-01 , 3.8822940E-01 , 3.8805703E-01 , 3.8799461E-01 , 3.8788612E-01 , 3.8789613E-01 , 3.8801706E-01 , 3.8807211E-01 , 3.8753258E-01 , 3.8586528E-01 , 3.8664285E-01 , 3.8681537E-01 , 3.8666601E-01 , 3.8652857E-01 , 3.8640985E-01 , 3.8626461E-01 
 3.4362409E-11 , 4.7720643E-01 , 4.3937735E-01 , 4.4518827E-01 , 4.4958292E-01 , 4.4348137E-01 , 4.3187472E-01 , 4.2358702E-01 , 4.2541074E-01 , 4.1994227E-01 , 4.1021682E-01 , 4.0952023E-01 , 4.0153040E-01 , 4.0202294E-01 , 3.9775953E-01 , 3.9765187E-01 , 3.9937902E-01 , 3.9715832E-01 , 3.9550336E-01 , 3.9408680E-01 , 3.9258825E-01 , 3.9154169E-01 , 3.9099258E-01 , 3.9097754E-01 , 3.9052899E-01 , 3.8967834E-01 , 3.8946200E-01 , 3.8960384E-01 , 3.8919408E-01 , 3.8867918E-01 , 3.8912509E-01 , 3.8936859E-01 , 3.8929035E-01 , 3.8907167E-01 , 3.8889605E-01 , 3.8855781E-01 , 3.8836795E-01 , 3.8819607E-01 , 3.8813295E-01 , 3.8802558E-01 , 3.8803669E-01 , 3.8816462E-01 , 3.8822269E-01 , 3.8768908E-01 , 3.8600893E-01 , 3.8678694E-01 , 3.8696049E-01 , 3.8681180E-01 , 3.8667508E-01 , 3.8655711E-01 , 3.8641262E-01 
 3.4419134E-11 , 4.7776741E-01 , 4.3998068E-01 , 4.4637292E-01 , 4.5002219E-01 , 4.4375560E-01 , 4.3213779E-01 , 4.2388200E-01 , 4.2569460E-01 , 4.2034792E-01 , 4.1070579E-01 , 4.1011969E-01 , 4.0220725E-01 , 4.0271988E-01 , 3.9860067E-01 , 3.9850347E-01 , 4.0017847E-01 , 3.9802234E-01 , 3.9643073E-01 , 3.9504060E-01 , 3.9360096E-01 , 3.9264896E-01 , 3.9212677E-01 , 3.9207624E-01 , 3.9164746E-01 , 3.9090348E-01 , 3.9071321E-01 , 3.9085454E-01 , 3.9051972E-01 , 3.8986245E-01 , 3.9038642E-01 , 3.9065772E-01 , 3.9058674E-01 , 3.9035951E-01 , 3.9019072E-01 , 3.8986096E-01 , 3.8967737E-01 , 3.8951007E-01 , 3.8944045E-01 , 3.8934360E-01 , 3.8936515E-01 , 3.8955910E-01 , 3.8964587E-01 , 3.8916816E-01 , 3.8736649E-01 , 3.8814870E-01 , 3.8833195E-01 , 3.8818966E-01 , 3.8805971E-01 , 3.8794891E-01 , 3.8781144E-01 
 3.4456153E-11 , 4.7813351E-01 , 4.4037442E-01 , 4.4714603E-01 , 4.5030885E-01 , 4.4393456E-01 , 4.3230947E-01 , 4.2407451E-01 , 4.2587985E-01 , 4.2061264E-01 , 4.1102489E-01 , 4.1051090E-01 , 4.0264896E-01 , 4.0317471E-01 , 3.9914959E-01 , 3.9905922E-01 , 4.0070019E-01 , 3.9858620E-01 , 3.9703594E-01 , 3.9566304E-01 , 3.9426186E-01 , 3.9337156E-01 , 3.9286695E-01 , 3.9279326E-01 , 3.9237737E-01 , 3.9170301E-01 , 3.9152975E-01 , 3.9167074E-01 , 3.9138483E-01 , 3.9067794E-01 , 3.9120957E-01 , 3.9149901E-01 , 3.9143275E-01 , 3.9119995E-01 , 3.9103562E-01 , 3.9071140E-01 , 3.9053190E-01 , 3.9036758E-01 , 3.9029371E-01 , 3.9020373E-01 , 3.9023209E-01 , 3.9046915E-01 , 3.9057464E-01 , 3.9013340E-01 , 3.8825244E-01 , 3.8903739E-01 , 3.8922697E-01 , 3.8908885E-01 , 3.8896332E-01 , 3.8885720E-01 , 3.8872432E-01 
 3.4460056E-11 , 4.7817211E-01 , 4.4041593E-01 , 4.4719943E-01 , 4.5033908E-01 , 4.4395343E-01 , 4.3232758E-01 , 4.2409481E-01 , 4.2589938E-01 , 4.2064055E-01 , 4.1105853E-01 , 4.1055215E-01 , 4.0269553E-01 , 4.0322267E-01 , 3.9920747E-01 , 3.9911782E-01 , 4.0075520E-01 , 3.9864565E-01 , 3.9709975E-01 , 3.9572867E-01 , 3.9433154E-01 , 3.9344775E-01 , 3.9294499E-01 , 3.9286886E-01 , 3.9245433E-01 , 3.9178731E-01 , 3.9161585E-01 , 3.9175680E-01 , 3.9147604E-01 , 3.9076392E-01 , 3.9129635E-01 , 3.9158771E-01 , 3.9152196E-01 , 3.9128856E-01 , 3.9112470E-01 , 3.9080106E-01 , 3.9062200E-01 , 3.9045799E-01 , 3.9038368E-01 , 3.9029442E-01 , 3.9032350E-01 , 3.9056510E-01 , 3.9067257E-01 , 3.9023517E-01 , 3.8834585E-01 , 3.8913109E-01 , 3.8932134E-01 , 3.8918365E-01 , 3.8905859E-01 , 3.8895296E-01 , 3.8882056E-01 
 3.4518884E-11 , 4.7875387E-01 , 4.4104162E-01 , 4.4800423E-01 , 4.5079462E-01 , 4.4423783E-01 , 4.3260040E-01 , 4.2440073E-01 , 4.2619376E-01 , 4.2106124E-01 , 4.1156562E-01 , 4.1117383E-01 , 4.0339747E-01 , 4.0394545E-01 , 4.0007978E-01 , 4.0000098E-01 , 4.0158428E-01 , 3.9954170E-01 , 3.9806150E-01 , 3.9671782E-01 , 3.9538179E-01 , 3.9459606E-01 , 3.9412122E-01 , 3.9400829E-01 , 3.9361426E-01 , 3.9305787E-01 , 3.9291343E-01 , 3.9305385E-01 , 3.9285081E-01 , 3.9205985E-01 , 3.9260444E-01 , 3.9292462E-01 , 3.9286639E-01 , 3.9262413E-01 , 3.9246736E-01 , 3.9215251E-01 , 3.9197996E-01 , 3.9182069E-01 , 3.9173963E-01 , 3.9166129E-01 , 3.9170119E-01 , 3.9194166E-01 , 3.9214850E-01 , 3.9176907E-01 , 3.8975374E-01 , 3.9054333E-01 , 3.9074364E-01 , 3.9061258E-01 , 3.9049455E-01 , 3.9039634E-01 , 3.9027123E-01 
 3.4547337E-11 , 4.7903526E-01 , 4.4134425E-01 , 4.4839348E-01 , 4.5101495E-01 , 4.4437538E-01 , 4.3273236E-01 , 4.2454869E-01 , 4.2633614E-01 , 4.2126470E-01 , 4.1181088E-01 , 4.1147451E-01 , 4.0373697E-01 , 4.0429503E-01 , 4.0050169E-01 , 4.0042813E-01 , 4.0198527E-01 , 3.9997508E-01 , 3.9852666E-01 , 3.9722789E-01 , 3.9588976E-01 , 3.9515146E-01 , 3.9469012E-01 , 3.9455939E-01 , 3.9417527E-01 , 3.9367239E-01 , 3.9354103E-01 , 3.9368118E-01 , 3.9351574E-01 , 3.9268664E-01 , 3.9323711E-01 , 3.9357123E-01 , 3.9351664E-01 , 3.9327010E-01 , 3.9311675E-01 , 3.9280616E-01 , 3.9263676E-01 , 3.9247978E-01 , 3.9239546E-01 , 3.9232239E-01 , 3.9236753E-01 , 3.9260746E-01 , 3.9286235E-01 , 3.9251096E-01 , 3.9043468E-01 , 3.9122637E-01 , 3.9143156E-01 , 3.9130370E-01 , 3.9118907E-01 , 3.9109446E-01 , 3.9097287E-01 
 3.4576782E-11 , 4.7932645E-01 , 4.4165743E-01 , 4.4879631E-01 , 4.5124297E-01 , 4.4451773E-01 , 4.3286891E-01 , 4.2470182E-01 , 4.2648349E-01 , 4.2147527E-01 , 4.1206470E-01 , 4.1178568E-01 , 4.0408831E-01 , 4.0465680E-01 , 4.0093831E-01 , 4.0087018E-01 , 4.0240026E-01 , 4.0042358E-01 , 3.9900805E-01 , 3.9775576E-01 , 3.9641544E-01 , 3.9572622E-01 , 3.9527886E-01 , 3.9512971E-01 , 3.9475585E-01 , 3.9430834E-01 , 3.9419051E-01 , 3.9433040E-01 , 3.9420385E-01 , 3.9333529E-01 , 3.9389185E-01 , 3.9424040E-01 , 3.9418957E-01 , 3.9393859E-01 , 3.9378879E-01 , 3.9348261E-01 , 3.9331646E-01 , 3.9316185E-01 , 3.9307416E-01 , 3.9300655E-01 , 3.9305711E-01 , 3.9329647E-01 , 3.9354582E-01 , 3.9327872E-01 , 3.9113937E-01 , 3.9193324E-01 , 3.9214346E-01 , 3.9201892E-01 , 3.9190781E-01 , 3.9181691E-01 , 3.9169897E-01 
 3.4655341E-11 , 4.8010334E-01 , 4.4249298E-01 , 4.4987104E-01 , 4.5185130E-01 , 4.4489751E-01 , 4.3323324E-01 , 4.2511034E-01 , 4.2687661E-01 , 4.2203705E-01 , 4.1274187E-01 , 4.1261587E-01 , 4.0502568E-01 , 4.0562200E-01 , 4.0210319E-01 , 4.0204956E-01 , 4.0350741E-01 , 4.0162016E-01 , 4.0029237E-01 , 3.9916408E-01 , 3.9793285E-01 , 3.9725967E-01 , 3.9684959E-01 , 3.9665131E-01 , 3.9630481E-01 , 3.9600503E-01 , 3.9592330E-01 , 3.9606248E-01 , 3.9603972E-01 , 3.9506586E-01 , 3.9563866E-01 , 3.9602570E-01 , 3.9598492E-01 , 3.9572211E-01 , 3.9558177E-01 , 3.9528733E-01 , 3.9512987E-01 , 3.9498160E-01 , 3.9488489E-01 , 3.9483186E-01 , 3.9489688E-01 , 3.9513473E-01 , 3.9536930E-01 , 3.9532709E-01 , 3.9301946E-01 , 3.9381914E-01 , 3.9404280E-01 , 3.9392710E-01 , 3.9382538E-01 , 3.9374440E-01 , 3.9363619E-01 
 3.4668622E-11 , 4.8023468E-01 , 4.4263424E-01 , 4.5005273E-01 , 4.5195415E-01 , 4.4496172E-01 , 4.3329484E-01 , 4.2517941E-01 , 4.2694307E-01 , 4.2213202E-01 , 4.1285635E-01 , 4.1275622E-01 , 4.0518415E-01 , 4.0578518E-01 , 4.0230012E-01 , 4.0224894E-01 , 4.0369458E-01 , 4.0182245E-01 , 4.0050949E-01 , 3.9940217E-01 , 3.9818938E-01 , 3.9751891E-01 , 3.9711514E-01 , 3.9690854E-01 , 3.9656668E-01 , 3.9628990E-01 , 3.9621624E-01 , 3.9635530E-01 , 3.9635009E-01 , 3.9535843E-01 , 3.9593397E-01 , 3.9632752E-01 , 3.9628844E-01 , 3.9602363E-01 , 3.9588489E-01 , 3.9559244E-01 , 3.9543645E-01 , 3.9528924E-01 , 3.9519101E-01 , 3.9514044E-01 , 3.9520790E-01 , 3.9544550E-01 , 3.9567758E-01 , 3.9567338E-01 , 3.9333730E-01 , 3.9413797E-01 , 3.9436390E-01 , 3.9424970E-01 , 3.9414956E-01 , 3.9407026E-01 , 3.9396370E-01 
 3.4708843E-11 , 4.8063245E-01 , 4.4306203E-01 , 4.5060299E-01 , 4.5226561E-01 , 4.4515616E-01 , 4.3348137E-01 , 4.2538857E-01 , 4.2714434E-01 , 4.2241965E-01 , 4.1320305E-01 , 4.1318127E-01 , 4.0566407E-01 , 4.0627935E-01 , 4.0289653E-01 , 4.0285277E-01 , 4.0426143E-01 , 4.0243509E-01 , 4.0116705E-01 , 4.0012322E-01 , 3.9896628E-01 , 3.9830403E-01 , 3.9791934E-01 , 3.9768759E-01 , 3.9735973E-01 , 3.9715263E-01 , 3.9708274E-01 , 3.9724211E-01 , 3.9729004E-01 , 3.9624446E-01 , 3.9682833E-01 , 3.9724158E-01 , 3.9720765E-01 , 3.9693677E-01 , 3.9680288E-01 , 3.9651644E-01 , 3.9636490E-01 , 3.9622094E-01 , 3.9611810E-01 , 3.9607498E-01 , 3.9614985E-01 , 3.9638667E-01 , 3.9661118E-01 , 3.9672212E-01 , 3.9429989E-01 , 3.9510353E-01 , 3.9533634E-01 , 3.9522667E-01 , 3.9513134E-01 , 3.9505712E-01 , 3.9495553E-01 
 3.4773066E-11 , 4.8126757E-01 , 4.4374511E-01 , 4.5148159E-01 , 4.5276293E-01 , 4.4546664E-01 , 4.3377922E-01 , 4.2572254E-01 , 4.2746572E-01 , 4.2287891E-01 , 4.1375665E-01 , 4.1385996E-01 , 4.0643038E-01 , 4.0706841E-01 , 4.0384884E-01 , 4.0381692E-01 , 4.0516655E-01 , 4.0341331E-01 , 4.0221700E-01 , 4.0127455E-01 , 4.0020678E-01 , 3.9955764E-01 , 3.9920344E-01 , 3.9893151E-01 , 3.9869513E-01 , 3.9853017E-01 , 3.9846630E-01 , 3.9865811E-01 , 3.9879088E-01 , 3.9765923E-01 , 3.9825637E-01 , 3.9870110E-01 , 3.9867538E-01 , 3.9839482E-01 , 3.9826867E-01 , 3.9799183E-01 , 3.9784739E-01 , 3.9770860E-01 , 3.9759840E-01 , 3.9756720E-01 , 3.9765388E-01 , 3.9788948E-01 , 3.9810190E-01 , 3.9839669E-01 , 3.9583689E-01 , 3.9664528E-01 , 3.9688907E-01 , 3.9678664E-01 , 3.9669898E-01 , 3.9663287E-01 , 3.9653924E-01 
